gameid,gameid_num,away,home,tm,line,player_code,pos,min,fgm,fga,3pm,3pa,ftm,fta,+/-,off,def,tot,ast,pf,st,to,bs,ba,pts
20141217MILPOR,0021400376,MIL,POR,POR,-600,total,,240,41,87,7,23,15,29,,16,36,52,25,19,4,14,3,0,104
20141217INDLAC,0021400377,IND,LAC,IND,550,total,,240,40,90,4,19,16,23,,14,29,43,27,30,6,12,4,4,100
20141217INDLAC,0021400377,IND,LAC,LAC,-750,total,,240,34,78,6,18,28,45,,14,37,51,20,15,7,12,4,4,102
20141217HOUDEN,0021400378,HOU,DEN,HOU,-155,total,,265,35,85,8,28,37,48,,10,45,55,17,23,7,16,5,1,115
20141217HOUDEN,0021400378,HOU,DEN,DEN,135,total,,265,40,99,13,30,18,23,,16,35,51,30,36,8,15,1,5,111
20141218NYKCHI,0021400379,NYK,CHI,NYK,800,total,,240,38,82,6,9,15,19,,14,27,41,19,24,7,16,6,8,97
20141218NYKCHI,0021400379,NYK,CHI,CHI,-1300,total,,240,34,75,12,23,23,30,,11,21,32,23,17,9,11,8,6,103
20141218NOPHOU,0021400380,NOP,HOU,NOP,170,total,,240,38,82,5,18,18,22,,12,33,45,21,17,4,12,8,4,99
20141218NOPHOU,0021400380,NOP,HOU,HOU,-200,total,,240,33,86,6,25,18,23,,12,31,43,19,18,8,11,4,8,90
20141218MILSAC,0021400381,MIL,SAC,MIL,260,total,,240,37,75,13,23,21,27,,5,22,27,24,26,7,16,2,0,108
20141218MILSAC,0021400381,MIL,SAC,SAC,-320,total,,240,38,67,6,14,25,33,,4,31,35,24,23,5,21,0,2,107
20141218OKCGSW,0021400382,OKC,GSW,OKC,120,total,,240,41,86,11,25,16,24,,8,35,43,17,15,5,15,4,7,109
20141218OKCGSW,0021400382,OKC,GSW,GSW,-140,total,,240,48,94,12,31,6,10,,10,29,39,32,15,9,9,7,4,114
20141219UTAORL,0021400383,UTA,ORL,UTA,155,total,,240,39,73,4,11,19,24,,7,35,42,24,14,4,15,5,2,101
20141219UTAORL,0021400383,UTA,ORL,ORL,-175,total,,240,37,83,12,22,8,12,,9,25,34,28,22,6,12,2,5,94
20141219CHAPHI,0021400384,CHA,PHI,CHA,-200,total,,240,43,98,10,24,13,17,,17,28,45,25,17,10,14,3,12,109
20141219CHAPHI,0021400384,CHA,PHI,PHI,170,total,,240,32,71,12,26,15,17,,2,33,35,23,17,6,24,12,3,91
20141219MINBOS,0021400385,MIN,BOS,MIN,220,total,,240,42,93,6,12,8,16,,15,22,37,23,13,8,13,5,6,98
20141219MINBOS,0021400385,MIN,BOS,BOS,-260,total,,240,48,85,8,23,10,14,,12,31,43,29,20,9,13,6,5,114
20141219BKNCLE,0021400386,BKN,CLE,BKN,550,total,,240,37,78,9,24,8,12,,4,33,37,23,26,8,16,8,4,91
20141219BKNCLE,0021400386,BKN,CLE,CLE,-800,total,,240,31,77,9,24,24,29,,11,33,44,22,16,7,16,4,8,95
20141219TORDET,0021400387,TOR,DET,TOR,-340,total,,240,42,88,8,27,18,24,,9,38,47,24,16,4,8,5,7,110
20141219TORDET,0021400387,TOR,DET,DET,280,total,,240,41,94,8,25,10,15,,14,35,49,28,20,5,11,7,5,100
20141219WASMIA,0021400388,WAS,MIA,WAS,-250,total,,240,39,79,3,14,24,33,,13,23,36,24,17,6,9,3,3,105
20141219WASMIA,0021400388,WAS,MIA,MIA,210,total,,240,40,75,9,19,14,19,,5,29,34,22,27,7,15,3,3,103
20141219CHIMEM,0021400389,CHI,MEM,CHI,230,total,,240,32,73,10,26,29,33,,8,43,51,17,18,2,9,3,6,103
20141219CHIMEM,0021400389,CHI,MEM,MEM,-270,total,,240,37,94,2,13,21,24,,14,31,45,12,25,4,4,6,3,97
20141219PORSAS,0021400390,POR,SAS,POR,170,total,,315,47,110,13,35,22,23,,15,43,58,18,24,12,14,5,4,129
20141219PORSAS,0021400390,POR,SAS,SAS,-200,total,,315,45,109,8,20,21,26,,17,43,60,24,22,8,16,4,5,119
20141219LACDEN,0021400391,LAC,DEN,LAC,-160,total,,240,39,85,3,18,25,33,,13,26,39,21,22,14,11,4,1,106
20141219LACDEN,0021400391,LAC,DEN,DEN,140,total,,240,38,80,11,29,22,30,,9,31,40,30,24,6,21,1,4,109
20141219OKCLAL,0021400392,OKC,LAL,OKC,200,total,,240,37,86,8,21,22,29,,11,31,42,21,16,5,7,8,5,104
20141219OKCLAL,0021400392,OKC,LAL,LAL,-240,total,,240,41,85,10,25,11,15,,5,38,43,28,21,3,10,5,8,103
20141220PHXNYK,0021400393,PHX,NYK,PHX,220,total,,240,35,78,10,25,19,23,,12,31,43,15,12,10,14,3,4,99
20141220PHXNYK,0021400393,PHX,NYK,NYK,-260,total,,240,35,88,7,22,13,16,,17,28,45,17,21,11,14,4,3,90
20141220PORNOP,0021400394,POR,NOP,POR,200,total,,240,48,90,9,25,9,15,,10,35,45,25,25,11,13,3,6,114
20141220PORNOP,0021400394,POR,NOP,NOP,-240,total,,240,30,85,3,15,25,28,,20,28,48,15,11,7,16,6,3,88
20141220UTACHA,0021400395,UTA,CHA,UTA,150,total,,240,33,85,8,31,12,15,,13,26,39,18,15,3,9,5,3,86
20141220UTACHA,0021400395,UTA,CHA,CHA,-170,total,,240,42,87,9,22,11,16,,15,34,49,21,14,8,5,3,5,104
20141220ATLHOU,0021400396,ATL,HOU,ATL,175,total,,240,38,74,10,26,18,24,,4,33,37,26,15,7,15,9,4,104
20141220ATLHOU,0021400396,ATL,HOU,HOU,-210,total,,240,34,86,15,43,14,18,,15,28,43,27,25,8,16,4,9,97
20141220SASDAL,0021400397,SAS,DAL,SAS,500,total,,240,32,77,3,13,26,26,,12,36,48,10,20,6,19,2,3,93
20141220SASDAL,0021400397,SAS,DAL,DAL,-700,total,,240,37,86,9,26,16,20,,13,27,40,18,24,10,12,3,2,99
20141220INDDEN,0021400398,IND,DEN,IND,130,total,,240,27,88,7,23,12,17,,11,39,50,17,24,5,14,2,7,73
20141220INDDEN,0021400398,IND,DEN,DEN,-150,total,,240,30,82,2,16,14,19,,9,40,49,14,20,7,16,7,2,76
20141220MILLAC,0021400399,MIL,LAC,MIL,500,total,,240,43,81,8,24,8,15,,10,36,46,29,26,6,18,1,4,102
20141220MILLAC,0021400399,MIL,LAC,LAC,-700,total,,240,37,81,12,26,20,27,,11,30,41,29,18,10,12,4,1,106
20141221NYKTOR,0021400400,NYK,TOR,NYK,800,total,,240,40,82,5,14,23,26,,8,24,32,27,22,6,11,5,4,108
20141221NYKTOR,0021400400,NYK,TOR,TOR,-1200,total,,240,42,86,14,33,20,27,,16,27,43,24,24,7,10,4,5,118
20141221MEMCLE,0021400401,MEM,CLE,MEM,170,total,,240,39,86,1,16,12,15,,12,26,38,25,16,8,9,3,4,91
20141221MEMCLE,0021400401,MEM,CLE,CLE,-200,total,,240,46,76,7,14,6,10,,4,29,33,34,19,2,14,4,3,105
20141221LALSAC,0021400402,LAL,SAC,LAL,260,total,,240,33,87,10,26,25,30,,18,29,47,14,29,8,16,2,7,101
20141221LALSAC,0021400402,LAL,SAC,SAC,-320,total,,240,38,79,7,23,25,36,,10,34,44,15,25,8,14,7,2,108
20141221DETBKN,0021400403,DET,BKN,DET,110,total,,240,40,91,9,27,16,26,,18,32,50,26,22,10,13,6,4,105
20141221DETBKN,0021400403,DET,BKN,BKN,-130,total,,240,40,76,8,20,22,29,,3,34,37,29,18,9,15,4,6,110
20141221BOSMIA,0021400404,BOS,MIA,BOS,-160,total,,240,33,83,6,23,12,15,,14,28,42,22,18,6,15,4,3,84
20141221BOSMIA,0021400404,BOS,MIA,MIA,140,total,,240,37,78,6,21,20,26,,6,32,38,18,14,9,8,3,4,100
20141221PHIORL,0021400405,PHI,ORL,PHI,400,total,,240,35,82,6,23,20,25,,15,37,52,20,19,8,19,6,6,96
20141221PHIORL,0021400405,PHI,ORL,ORL,-500,total,,240,35,84,7,23,11,20,,13,30,43,21,22,11,14,6,6,88
20141221PHXWAS,0021400406,PHX,WAS,PHX,220,total,,240,40,78,6,17,18,25,,12,33,45,13,24,3,17,8,4,104
20141221PHXWAS,0021400406,PHX,WAS,WAS,-260,total,,240,34,83,3,14,21,29,,15,27,42,11,23,11,11,4,8,92
20141221INDMIN,0021400407,IND,MIN,IND,-165,total,,240,42,84,6,19,10,14,,8,28,36,25,17,9,13,6,1,100
20141221INDMIN,0021400407,IND,MIN,MIN,145,total,,240,36,77,5,11,19,24,,9,34,43,23,19,8,16,1,6,96
20141221NOPOKC,0021400408,NOP,OKC,NOP,260,total,,240,43,90,7,20,8,10,,10,29,39,33,17,11,9,7,5,101
20141221NOPOKC,0021400408,NOP,OKC,OKC,-320,total,,240,38,83,5,20,18,24,,16,31,47,17,13,7,16,5,7,99
20141222DENCHA,0021400409,DEN,CHA,DEN,120,total,,240,31,82,2,18,18,24,,9,28,37,11,20,6,13,4,6,82
20141222DENCHA,0021400409,DEN,CHA,CHA,-140,total,,240,43,80,8,19,16,24,,6,38,44,23,21,6,12,6,4,110
20141222TORCHI,0021400410,TOR,CHI,TOR,155,total,,240,44,100,9,30,23,32,,18,19,37,15,30,10,7,3,13,120
20141222TORCHI,0021400410,TOR,CHI,CHI,-175,total,,240,40,74,6,12,43,47,,12,29,41,20,20,4,15,13,3,129
20141222PORHOU,0021400411,POR,HOU,POR,175,total,,240,34,76,10,27,17,18,,5,30,35,19,23,9,22,5,3,95
20141222PORHOU,0021400411,POR,HOU,HOU,-210,total,,240,41,87,13,36,15,20,,7,35,42,22,22,14,16,3,5,110
20141222UTAMEM,0021400412,UTA,MEM,UTA,320,total,,240,34,75,9,19,20,27,,10,39,49,20,15,0,11,5,3,97
20141222UTAMEM,0021400412,UTA,MEM,MEM,-400,total,,240,38,86,7,23,8,9,,5,29,34,22,18,4,4,3,5,91
20141222ATLDAL,0021400413,ATL,DAL,ATL,165,total,,240,40,81,7,19,18,27,,6,37,43,26,21,6,17,6,5,105
20141222ATLDAL,0021400413,ATL,DAL,DAL,-185,total,,240,39,90,11,28,13,20,,13,34,47,23,23,12,15,5,6,102
20141222LACSAS,0021400414,LAC,SAS,LAC,-105,total,,240,43,86,10,24,22,29,,11,25,36,23,22,10,10,5,2,118
20141222LACSAS,0021400414,LAC,SAS,SAS,-115,total,,240,49,77,13,23,14,22,,2,31,33,37,19,6,11,2,5,125
20141222SACGSW,0021400415,SAC,GSW,SAC,600,total,,240,43,90,8,17,14,21,,9,30,39,31,17,5,13,5,6,108
20141222SACGSW,0021400415,SAC,GSW,GSW,-800,total,,240,49,91,9,25,21,24,,10,35,45,36,19,9,12,6,5,128
20141223MINCLE,0021400416,MIN,CLE,MIN,1000,total,,240,39,88,4,13,22,29,,16,24,40,25,23,13,18,9,6,104
20141223MINCLE,0021400416,MIN,CLE,CLE,-1800,total,,240,44,84,12,24,25,31,,12,26,38,24,23,11,17,6,9,125
20141223NOPIND,0021400417,NOP,IND,NOP,105,total,,240,33,83,4,20,14,19,,9,37,46,15,18,4,15,2,12,84
20141223NOPIND,0021400417,NOP,IND,IND,-125,total,,240,39,78,5,15,13,18,,3,35,38,24,19,9,9,12,2,96
20141223BOSORL,0021400418,BOS,ORL,BOS,110,total,,240,33,85,7,23,22,29,,9,36,45,22,21,10,12,4,4,95
20141223BOSORL,0021400418,BOS,ORL,ORL,-130,total,,240,39,83,7,18,15,23,,7,38,45,23,21,7,14,4,4,100
20141223CHIWAS,0021400419,CHI,WAS,CHI,125,total,,240,39,85,5,17,16,24,,8,44,52,20,14,5,10,7,5,99
20141223CHIWAS,0021400419,CHI,WAS,WAS,-145,total,,240,38,89,5,9,10,16,,7,34,41,21,17,7,8,5,7,91
20141223LACATL,0021400420,LAC,ATL,LAC,105,total,,240,37,92,11,29,19,28,,16,35,51,26,23,10,10,5,3,104
20141223LACATL,0021400420,LAC,ATL,ATL,-125,total,,240,34,76,12,23,27,35,,9,34,43,28,21,6,14,3,5,107
20141223DENBKN,0021400421,DEN,BKN,DEN,150,total,,240,36,82,7,25,17,22,,14,37,51,15,15,4,18,4,3,96
20141223DENBKN,0021400421,DEN,BKN,BKN,-170,total,,240,43,91,6,23,10,14,,12,27,39,21,19,10,9,3,4,102
20141223PHIMIA,0021400422,PHI,MIA,PHI,290,total,,240,33,77,5,19,20,27,,14,28,42,11,20,13,16,11,6,91
20141223PHIMIA,0021400422,PHI,MIA,MIA,-350,total,,240,33,80,8,26,13,18,,14,25,39,13,19,10,20,6,11,87
20141223CHAMIL,0021400423,CHA,MIL,CHA,190,total,,240,36,82,8,21,28,36,,11,32,43,21,21,6,12,5,6,108
20141223CHAMIL,0021400423,CHA,MIL,MIL,-230,total,,240,39,82,8,21,15,20,,9,31,40,25,25,7,20,6,5,101
20141223POROKC,0021400424,POR,OKC,POR,170,total,,265,38,91,17,31,22,24,,9,37,46,22,19,6,14,2,5,115
20141223POROKC,0021400424,POR,OKC,OKC,-200,total,,265,46,101,6,19,13,15,,13,40,53,20,28,8,11,5,2,111
20141223DALPHX,0021400425,DAL,PHX,DAL,105,total,,240,41,88,9,25,24,29,,14,35,49,22,27,4,20,1,3,115
20141223DALPHX,0021400425,DAL,PHX,PHX,-125,total,,240,44,97,13,33,23,32,,14,30,44,30,26,12,12,3,1,124
20141223GSWLAL,0021400426,GSW,LAL,GSW,-700,total,,240,39,84,12,26,15,17,,11,28,39,20,18,8,19,2,10,105
20141223GSWLAL,0021400426,GSW,LAL,LAL,500,total,,240,46,89,12,26,11,17,,13,29,42,28,15,11,16,10,2,115
20141225WASNYK,0021400427,WAS,NYK,WAS,-210,total,,240,44,86,7,16,7,10,,13,32,45,25,20,4,10,3,4,102
20141225WASNYK,0021400427,WAS,NYK,NYK,175,total,,240,36,80,4,22,15,19,,6,30,36,17,15,5,7,4,3,91
20141225OKCSAS,0021400428,OKC,SAS,OKC,220,total,,240,42,81,9,15,21,38,,16,31,47,25,20,9,14,6,5,114
20141225OKCSAS,0021400428,OKC,SAS,SAS,-260,total,,240,42,81,7,23,15,21,,10,28,38,33,26,8,16,5,6,106
20141225CLEMIA,0021400429,CLE,MIA,CLE,-250,total,,240,32,72,6,26,21,33,,11,26,37,16,15,8,15,4,3,91
20141225CLEMIA,0021400429,CLE,MIA,MIA,210,total,,240,40,84,7,21,14,17,,12,31,43,27,26,8,11,3,4,101
20141225LALCHI,0021400430,LAL,CHI,LAL,600,total,,240,36,92,5,16,16,21,,16,23,39,18,21,9,4,8,7,93
20141225LALCHI,0021400430,LAL,CHI,CHI,-900,total,,240,42,86,10,24,19,25,,20,37,57,27,12,1,13,7,8,113
20141225GSWLAC,0021400431,GSW,LAC,GSW,110,total,,240,34,80,6,28,12,22,,8,36,44,24,21,11,16,4,4,86
20141225GSWLAC,0021400431,GSW,LAC,LAC,-130,total,,240,34,87,9,32,23,31,,11,39,50,18,20,10,13,4,4,100
20141226BKNBOS,0021400432,BKN,BOS,BKN,105,total,,240,41,83,7,21,20,28,,13,30,43,19,10,9,15,3,3,109
20141226BKNBOS,0021400432,BKN,BOS,BOS,-125,total,,240,45,87,9,24,8,11,,5,32,37,32,23,8,14,3,3,107
20141226CLEORL,0021400433,CLE,ORL,CLE,-170,total,,240,33,80,8,30,24,26,,8,29,37,19,14,10,9,5,4,98
20141226CLEORL,0021400433,CLE,ORL,ORL,150,total,,240,36,73,9,21,8,12,,5,31,36,25,25,8,16,4,5,89
20141226MILATL,0021400434,MIL,ATL,MIL,400,total,,240,40,79,8,19,19,23,,6,34,40,28,19,15,15,6,4,107
20141226MILATL,0021400434,MIL,ATL,ATL,-500,total,,240,31,76,4,23,11,14,,8,30,38,20,19,8,22,4,6,77
20141226INDDET,0021400435,IND,DET,IND,-150,total,,240,42,83,9,20,16,22,,11,33,44,25,22,3,18,4,6,109
20141226INDDET,0021400435,IND,DET,DET,130,total,,240,47,86,10,26,15,29,,12,30,42,25,22,11,9,6,4,119
20141226HOUMEM,0021400436,HOU,MEM,HOU,110,total,,265,41,91,14,34,21,28,,13,41,54,25,23,2,14,7,4,117
20141226HOUMEM,0021400436,HOU,MEM,MEM,-130,total,,265,43,104,7,24,18,23,,15,29,44,31,23,8,6,4,7,111
20141226SASNOP,0021400437,SAS,NOP,SAS,125,total,,240,37,75,6,14,10,14,,1,38,39,25,17,2,17,4,7,90
20141226SASNOP,0021400437,SAS,NOP,NOP,-145,total,,240,35,84,6,17,21,24,,7,37,44,25,15,8,8,7,4,97
20141226CHAOKC,0021400438,CHA,OKC,CHA,230,total,,240,25,87,5,24,20,26,,15,37,52,12,20,8,15,2,10,75
20141226CHAOKC,0021400438,CHA,OKC,OKC,-270,total,,240,36,88,8,27,18,21,,13,44,57,18,25,6,11,10,2,98
20141226LALDAL,0021400439,LAL,DAL,LAL,800,total,,240,36,99,11,29,15,20,,24,39,63,20,23,8,16,6,6,98
20141226LALDAL,0021400439,LAL,DAL,DAL,-1200,total,,240,42,83,5,18,13,24,,6,34,40,20,21,9,13,6,6,102
20141226MINDEN,0021400440,MIN,DEN,MIN,500,total,,240,41,103,3,15,17,24,,14,30,44,29,24,5,7,9,6,102
20141226MINDEN,0021400440,MIN,DEN,DEN,-700,total,,240,39,95,3,19,25,32,,22,40,62,18,23,1,18,6,9,106
20141226PHIPOR,0021400441,PHI,POR,PHI,900,total,,240,36,81,3,14,18,33,,9,33,42,16,14,13,18,7,8,93
20141226PHIPOR,0021400441,PHI,POR,POR,-1600,total,,240,42,88,18,43,12,14,,9,39,48,25,22,10,19,8,7,114
20141226PHXSAC,0021400442,PHX,SAC,PHX,180,total,,240,46,94,14,33,9,12,,16,30,46,25,17,6,14,11,2,115
20141226PHXSAC,0021400442,PHX,SAC,SAC,-220,total,,240,41,93,7,20,17,24,,18,30,48,18,15,8,12,2,11,106
20141227TORLAC,0021400443,TOR,LAC,TOR,170,total,,240,41,86,13,34,15,19,,12,31,43,25,17,7,9,1,7,110
20141227TORLAC,0021400443,TOR,LAC,LAC,-200,total,,240,37,81,12,25,12,15,,9,34,43,26,19,4,14,7,1,98
20141227ORLCHA,0021400444,ORL,CHA,ORL,220,total,,240,38,83,8,20,18,24,,5,35,40,22,18,6,6,4,8,102
20141227ORLCHA,0021400444,ORL,CHA,CHA,-260,total,,240,36,86,8,24,14,18,,9,32,41,18,19,2,10,8,4,94
20141227BOSWAS,0021400445,BOS,WAS,BOS,425,total,,240,32,79,6,24,18,24,,8,28,36,17,15,10,18,2,4,88
20141227BOSWAS,0021400445,BOS,WAS,WAS,-550,total,,240,45,90,5,13,6,10,,9,39,48,28,24,11,18,4,2,101
20141227MEMMIA,0021400446,MEM,MIA,MEM,-165,total,,240,34,73,7,16,28,37,,9,23,32,22,22,10,13,5,4,103
20141227MEMMIA,0021400446,MEM,MIA,MIA,145,total,,240,37,72,6,20,15,21,,7,26,33,18,26,10,13,4,5,95
20141227NOPCHI,0021400447,NOP,CHI,NOP,425,total,,240,41,88,4,14,14,16,,10,27,37,18,19,9,15,8,6,100
20141227NOPCHI,0021400447,NOP,CHI,CHI,-550,total,,240,41,89,6,20,19,22,,15,30,45,19,17,8,13,6,8,107
20141227INDBKN,0021400448,IND,BKN,IND,130,total,,240,44,86,9,18,13,18,,7,38,45,33,25,11,10,5,4,110
20141227INDBKN,0021400448,IND,BKN,BKN,-150,total,,240,28,77,7,25,22,27,,5,30,35,15,20,2,15,4,5,85
20141227ATLMIL,0021400449,ATL,MIL,ATL,-185,total,,240,33,90,9,29,15,19,,17,34,51,25,17,9,11,4,10,90
20141227ATLMIL,0021400449,ATL,MIL,MIL,165,total,,240,31,80,12,30,11,14,,13,34,47,21,18,5,19,10,4,85
20141227PHIUTA,0021400450,PHI,UTA,PHI,450,total,,240,24,74,5,26,18,28,,10,34,44,11,20,8,16,5,10,71
20141227PHIUTA,0021400450,PHI,UTA,UTA,-600,total,,240,30,84,4,23,24,28,,14,41,55,17,23,11,12,10,5,88
20141227NYKSAC,0021400451,NYK,SAC,NYK,210,total,,265,48,97,6,20,27,32,,16,27,43,30,29,10,15,10,7,129
20141227NYKSAC,0021400451,NYK,SAC,SAC,-250,total,,265,49,89,8,16,29,33,,10,29,39,23,27,9,17,7,10,135
20141227MINGSW,0021400452,MIN,GSW,MIN,0,total,,240,34,77,8,19,21,36,,13,34,47,29,18,10,24,5,6,97
20141227MINGSW,0021400452,MIN,GSW,GSW,-8000,total,,240,41,88,11,28,17,21,,9,34,43,32,21,17,16,6,5,110
20141228DETCLE,0021400453,DET,CLE,DET,290,total,,240,41,91,17,31,4,9,,14,33,47,21,21,12,10,6,5,103
20141228DETCLE,0021400453,DET,CLE,CLE,-350,total,,240,31,82,5,29,13,17,,10,36,46,25,15,4,17,5,6,80
20141228HOUSAS,0021400454,HOU,SAS,HOU,105,total,,240,38,77,12,33,18,31,,12,30,42,20,24,15,24,1,6,106
20141228HOUSAS,0021400454,HOU,SAS,SAS,-125,total,,240,39,83,11,30,21,24,,11,27,38,22,28,12,19,6,1,110
20141228OKCDAL,0021400455,OKC,DAL,OKC,110,total,,240,45,90,5,14,12,21,,14,39,53,21,25,8,18,2,6,107
20141228OKCDAL,0021400455,OKC,DAL,DAL,-130,total,,240,39,88,10,31,24,28,,7,30,37,26,16,8,12,6,2,112
20141228NYKPOR,0021400456,NYK,POR,NYK,700,total,,240,31,93,7,27,10,15,,15,34,49,19,13,6,11,1,7,79
20141228NYKPOR,0021400456,NYK,POR,POR,-1100,total,,240,38,81,16,36,9,12,,7,41,48,25,15,8,11,7,1,101
20141228TORDEN,0021400457,TOR,DEN,TOR,-140,total,,240,43,88,10,23,20,32,,13,31,44,23,23,4,6,5,2,116
20141228TORDEN,0021400457,TOR,DEN,DEN,120,total,,240,37,87,4,17,24,34,,15,34,49,18,24,3,10,2,5,102
20141228PHXLAL,0021400458,PHX,LAL,PHX,180,total,,240,44,87,9,22,19,24,,8,37,45,24,15,12,12,5,6,116
20141228PHXLAL,0021400458,PHX,LAL,LAL,-220,total,,240,42,81,12,20,11,20,,4,31,35,22,19,8,17,6,5,107
20141229MILCHA,0021400459,MIL,CHA,MIL,130,total,,265,40,85,6,21,18,21,,2,40,42,21,25,8,19,10,9,104
20141229MILCHA,0021400459,MIL,CHA,CHA,-150,total,,265,33,90,7,25,21,26,,9,39,48,20,20,13,17,9,10,94
20141229CHIIND,0021400460,CHI,IND,CHI,-200,total,,240,29,84,5,13,29,33,,14,32,46,17,16,8,10,7,8,92
20141229CHIIND,0021400460,CHI,IND,IND,170,total,,240,36,83,5,13,13,21,,7,37,44,18,25,5,13,8,7,90
20141229SACBKN,0021400461,SAC,BKN,SAC,-105,total,,240,37,76,9,20,16,20,,11,33,44,22,26,5,21,3,3,99
20141229SACBKN,0021400461,SAC,BKN,BKN,-115,total,,240,36,80,8,21,27,39,,14,26,40,20,18,12,9,3,3,107
20141229ORLMIA,0021400462,ORL,MIA,ORL,200,total,,240,41,77,11,25,9,13,,8,26,34,21,25,9,14,2,3,102
20141229ORLMIA,0021400462,ORL,MIA,MIA,-240,total,,240,33,63,7,14,28,40,,6,30,36,18,15,9,14,3,2,101
20141229WASHOU,0021400463,WAS,HOU,WAS,145,total,,240,35,73,8,18,26,28,,6,29,35,21,21,11,18,4,1,104
20141229WASHOU,0021400463,WAS,HOU,HOU,-165,total,,240,40,86,9,29,14,23,,12,26,38,19,20,11,18,1,4,103
20141229UTALAC,0021400464,UTA,LAC,UTA,700,total,,240,38,92,8,19,13,22,,18,34,52,26,22,7,13,3,12,97
20141229UTALAC,0021400464,UTA,LAC,LAC,-1000,total,,240,37,81,10,23,17,22,,7,34,41,24,16,7,14,12,3,101
20141230DETORL,0021400465,DET,ORL,DET,-125,total,,240,40,86,14,33,15,29,,16,38,54,22,14,9,11,9,3,109
20141230DETORL,0021400465,DET,ORL,ORL,105,total,,240,38,85,4,20,6,10,,7,35,42,19,21,7,15,3,9,86
20141230CLEATL,0021400466,CLE,ATL,CLE,250,total,,240,37,84,13,31,14,21,,11,31,42,23,24,10,18,2,5,101
20141230CLEATL,0021400466,CLE,ATL,ATL,-300,total,,240,40,79,10,29,19,26,,7,37,44,23,19,13,15,5,2,109
20141230BKNCHI,0021400467,BKN,CHI,BKN,450,total,,240,36,83,6,14,18,21,,10,36,46,21,17,9,10,5,11,96
20141230BKNCHI,0021400467,BKN,CHI,CHI,-600,total,,240,33,86,8,25,8,15,,13,35,48,22,18,5,12,11,5,82
20141230SASMEM,0021400468,SAS,MEM,SAS,-110,total,,240,35,78,5,22,12,17,,10,27,37,17,18,9,16,4,5,87
20141230SASMEM,0021400468,SAS,MEM,MEM,-110,total,,240,35,72,7,15,18,22,,7,32,39,25,18,10,20,5,4,95
20141230PHXNOP,0021400469,PHX,NOP,PHX,110,total,,240,41,86,9,21,15,19,,11,27,38,17,21,7,6,6,2,106
20141230PHXNOP,0021400469,PHX,NOP,NOP,-130,total,,240,42,81,8,18,18,29,,13,36,49,19,18,4,10,2,6,110
20141230WASDAL,0021400470,WAS,DAL,WAS,180,total,,240,33,74,4,12,17,27,,10,38,48,22,26,5,22,3,5,87
20141230WASDAL,0021400470,WAS,DAL,DAL,-220,total,,240,43,82,8,15,20,29,,3,31,34,21,22,11,7,5,3,114
20141230LALDEN,0021400471,LAL,DEN,LAL,200,total,,240,40,76,14,25,17,26,,4,38,42,31,20,6,18,4,7,111
20141230LALDEN,0021400471,LAL,DEN,DEN,-240,total,,240,39,87,8,26,17,27,,11,28,39,25,24,13,11,7,4,103
20141230MINUTA,0021400472,MIN,UTA,MIN,250,total,,240,38,82,8,17,10,14,,8,26,34,26,23,7,10,4,3,94
20141230MINUTA,0021400472,MIN,UTA,UTA,-300,total,,240,38,79,7,19,17,22,,11,32,43,16,19,5,13,3,4,100
20141230TORPOR,0021400473,TOR,POR,TOR,145,total,,265,40,99,4,22,13,15,,13,36,49,14,21,10,10,2,8,97
20141230TORPOR,0021400473,TOR,POR,POR,-165,total,,265,38,95,12,36,14,18,,15,36,51,21,17,5,14,8,2,102
20141230PHIGSW,0021400474,PHI,GSW,PHI,1800,total,,240,33,86,6,20,14,23,,18,30,48,16,16,11,27,2,11,86
20141230PHIGSW,0021400474,PHI,GSW,GSW,-8000,total,,240,46,82,12,28,22,27,,8,34,42,38,20,19,14,11,2,126
20141231SACBOS,0021400475,SAC,BOS,SAC,-130,total,,240,32,87,2,15,18,28,,11,35,46,12,17,9,16,5,7,84
20141231SACBOS,0021400475,SAC,BOS,BOS,110,total,,240,44,94,5,21,13,15,,9,40,49,32,23,9,11,7,5,106
20141231MIAIND,0021400476,MIA,IND,MIA,150,total,,240,38,77,5,16,14,18,,8,28,36,20,24,5,11,8,4,95
20141231MIAIND,0021400476,MIA,IND,IND,-170,total,,240,35,79,10,18,26,30,,11,28,39,23,18,4,10,4,8,106
20141231NYKLAC,0021400477,NYK,LAC,NYK,750,total,,240,32,84,4,17,10,15,,7,33,40,24,19,6,7,2,3,78
20141231NYKLAC,0021400477,NYK,LAC,LAC,-1100,total,,240,36,82,15,34,12,20,,5,45,50,28,13,6,10,3,2,99
20141231CHAHOU,0021400478,CHA,HOU,CHA,600,total,,240,29,76,3,18,22,26,,7,34,41,15,17,6,16,9,7,83
20141231CHAHOU,0021400478,CHA,HOU,HOU,-900,total,,240,38,88,17,43,9,14,,10,31,41,22,25,10,14,7,9,102
20141231MILCLE,0021400479,MIL,CLE,MIL,-115,total,,240,40,90,11,25,5,10,,13,41,54,25,18,10,10,6,5,96
20141231MILCLE,0021400479,MIL,CLE,CLE,-105,total,,240,29,85,8,31,14,16,,13,36,49,19,16,5,12,5,6,80
20141231PHXOKC,0021400480,PHX,OKC,PHX,290,total,,265,46,90,13,27,29,35,,7,32,39,17,35,7,13,3,4,134
