gameid,season,away,home
20130410DETCLE,2012,DET,CLE
20130410PHXDAL,2012,PHX,DAL
20130410SASDEN,2012,SAS,DEN
20130410MINLAC,2012,MIN,LAC
20130410MILORL,2012,MIL,ORL
20130410ATLPHI,2012,ATL,PHI
20130410LALPOR,2012,LAL,POR
20130410NOHSAC,2012,NOH,SAC
20130410MIAWAS,2012,MIA,WAS
20130411NYKCHI,2012,NYK,CHI
20130411OKCGSW,2012,OKC,GSW
20130412MILATL,2012,MIL,ATL
20130412NYKCLE,2012,NYK,CLE
20130412DENDAL,2012,DEN,DAL
20130412CHADET,2012,CHA,DET
20130412MEMHOU,2012,MEM,HOU
20130412BKNIND,2012,BKN,IND
20130412GSWLAL,2012,GSW,LAL
20130412BOSMIA,2012,BOS,MIA
20130412LACNOH,2012,LAC,NOH
20130412OKCPOR,2012,OKC,POR
20130412SACSAS,2012,SAC,SAS
20130412CHITOR,2012,CHI,TOR
20130412MINUTA,2012,MIN,UTA
20130412PHIWAS,2012,PHI,WAS
20130413MILCHA,2012,MIL,CHA
20130413LACMEM,2012,LAC,MEM
20130413PHXMIN,2012,PHX,MIN
20130413BOSORL,2012,BOS,ORL
20130414PORDEN,2012,POR,DEN
20130414SACHOU,2012,SAC,HOU
20130414SASLAL,2012,SAS,LAL
20130414CHIMIA,2012,CHI,MIA
20130414DALNOH,2012,DAL,NOH
20130414INDNYK,2012,IND,NYK
20130414CLEPHI,2012,CLE,PHI
20130414BKNTOR,2012,BKN,TOR
20130415WASBKN,2012,WAS,BKN
20130415NYKCHA,2012,NYK,CHA
20130415MIACLE,2012,MIA,CLE
20130415MEMDAL,2012,MEM,DAL
20130415PHIDET,2012,PHI,DET
20130415SASGSW,2012,SAS,GSW
20130415DENMIL,2012,DEN,MIL
20130415UTAMIN,2012,UTA,MIN
20130415SACOKC,2012,SAC,OKC
20130415CHIORL,2012,CHI,ORL
20130415HOUPHX,2012,HOU,PHX
20130416TORATL,2012,TOR,ATL
20130416PORLAC,2012,POR,LAC
20130417DETBKN,2012,DET,BKN
20130417CLECHA,2012,CLE,CHA
20130417WASCHI,2012,WAS,CHI
20130417NOHDAL,2012,NOH,DAL
20130417PHXDEN,2012,PHX,DEN
20130417PHIIND,2012,PHI,IND
20130417HOULAL,2012,HOU,LAL
20130417UTAMEM,2012,UTA,MEM
20130417ORLMIA,2012,ORL,MIA
20130417ATLNYK,2012,ATL,NYK
20130417MILOKC,2012,MIL,OKC
20130417GSWPOR,2012,GSW,POR
20130417LACSAC,2012,LAC,SAC
20130417MINSAS,2012,MIN,SAS
20130417BOSTOR,2012,BOS,TOR
20131029ORLIND,2013,ORL,IND
20131029LACLAL,2013,LAC,LAL
20131029CHIMIA,2013,CHI,MIA
20131030BKNCLE,2013,BKN,CLE
20131030ATLDAL,2013,ATL,DAL
20131030WASDET,2013,WAS,DET
20131030LALGSW,2013,LAL,GSW
20131030CHAHOU,2013,CHA,HOU
20131030ORLMIN,2013,ORL,MIN
20131030INDNOP,2013,IND,NOP
20131030MILNYK,2013,MIL,NYK
20131030MIAPHI,2013,MIA,PHI
20131030PORPHX,2013,POR,PHX
20131030DENSAC,2013,DEN,SAC
20131030MEMSAS,2013,MEM,SAS
20131030BOSTOR,2013,BOS,TOR
20131030OKCUTA,2013,OKC,UTA
20131031NYKCHI,2013,NYK,CHI
20131031GSWLAC,2013,GSW,LAC
20131101TORATL,2013,TOR,ATL
20131101MILBOS,2013,MIL,BOS
20131101MIABKN,2013,MIA,BKN
20131101CLECHA,2013,CLE,CHA
20131101PORDEN,2013,POR,DEN
20131101DALHOU,2013,DAL,HOU
20131101SASLAL,2013,SAS,LAL
20131101DETMEM,2013,DET,MEM
20131101OKCMIN,2013,OKC,MIN
20131101NOPORL,2013,NOP,ORL
20131101UTAPHX,2013,UTA,PHX
20131101LACSAC,2013,LAC,SAC
20131101PHIWAS,2013,PHI,WAS
20131102MEMDAL,2013,MEM,DAL
20131102SACGSW,2013,SAC,GSW
20131102CLEIND,2013,CLE,IND
20131102TORMIL,2013,TOR,MIL
20131102CHANOP,2013,CHA,NOP
20131102CHIPHI,2013,CHI,PHI
20131102SASPOR,2013,SAS,POR
20131102HOUUTA,2013,HOU,UTA
20131103BOSDET,2013,BOS,DET
20131103ATLLAL,2013,ATL,LAL
20131103WASMIA,2013,WAS,MIA
20131103MINNYK,2013,MIN,NYK
20131103PHXOKC,2013,PHX,OKC
20131103BKNORL,2013,BKN,ORL
20131104MINCLE,2013,MIN,CLE
20131104HOULAC,2013,HOU,LAC
20131104BOSMEM,2013,BOS,MEM
20131104GSWPHI,2013,GSW,PHI
20131105UTABKN,2013,UTA,BKN
20131105LALDAL,2013,LAL,DAL
20131105SASDEN,2013,SAS,DEN
20131105INDDET,2013,IND,DET
20131105PHXNOP,2013,PHX,NOP
20131105CHANYK,2013,CHA,NYK
20131105HOUPOR,2013,HOU,POR
20131105ATLSAC,2013,ATL,SAC
20131105MIATOR,2013,MIA,TOR
20131106UTABOS,2013,UTA,BOS
20131106TORCHA,2013,TOR,CHA
20131106CHIIND,2013,CHI,IND
20131106NOPMEM,2013,NOP,MEM
20131106CLEMIL,2013,CLE,MIL
20131106GSWMIN,2013,GSW,MIN
20131106DALOKC,2013,DAL,OKC
20131106LACORL,2013,LAC,ORL
20131106WASPHI,2013,WAS,PHI
20131106PHXSAS,2013,PHX,SAS
20131107ATLDEN,2013,ATL,DEN
20131107LALHOU,2013,LAL,HOU
20131107LACMIA,2013,LAC,MIA
20131108NYKCHA,2013,NYK,CHA
20131108UTACHI,2013,UTA,CHI
20131108OKCDET,2013,OKC,DET
20131108TORIND,2013,TOR,IND
20131108DALMIN,2013,DAL,MIN
20131108LALNOP,2013,LAL,NOP
20131108BOSORL,2013,BOS,ORL
20131108CLEPHI,2013,CLE,PHI
20131108DENPHX,2013,DEN,PHX
20131108SACPOR,2013,SAC,POR
20131108GSWSAS,2013,GSW,SAS
20131108BKNWAS,2013,BKN,WAS
20131109ORLATL,2013,ORL,ATL
20131109INDBKN,2013,IND,BKN
20131109PHICLE,2013,PHI,CLE
20131109LACHOU,2013,LAC,HOU
20131109GSWMEM,2013,GSW,MEM
20131109BOSMIA,2013,BOS,MIA
20131109DALMIL,2013,DAL,MIL
20131109PORSAC,2013,POR,SAC
20131109UTATOR,2013,UTA,TOR
20131110MINLAL,2013,MIN,LAL
20131110SASNYK,2013,SAS,NYK
20131110WASOKC,2013,WAS,OKC
20131110NOPPHX,2013,NOP,PHX
20131111ORLBOS,2013,ORL,BOS
20131111ATLCHA,2013,ATL,CHA
20131111CLECHI,2013,CLE,CHI
20131111TORHOU,2013,TOR,HOU
20131111MEMIND,2013,MEM,IND
20131111MINLAC,2013,MIN,LAC
20131111SASPHI,2013,SAS,PHI
20131111DETPOR,2013,DET,POR
20131111DENUTA,2013,DEN,UTA
20131112WASDAL,2013,WAS,DAL
20131112DETGSW,2013,DET,GSW
20131112NOPLAL,2013,NOP,LAL
20131112MILMIA,2013,MIL,MIA
20131113NYKATL,2013,NYK,ATL
20131113CHABOS,2013,CHA,BOS
20131113LALDEN,2013,LAL,DEN
20131113OKCLAC,2013,OKC,LAC
20131113TORMEM,2013,TOR,MEM
20131113CLEMIN,2013,CLE,MIN
20131113MILORL,2013,MIL,ORL
20131113HOUPHI,2013,HOU,PHI
20131113PHXPOR,2013,PHX,POR
20131113BKNSAC,2013,BKN,SAC
20131113WASSAS,2013,WAS,SAS
20131113NOPUTA,2013,NOP,UTA
20131114OKCGSW,2013,OKC,GSW
20131114HOUNYK,2013,HOU,NYK
20131115PHIATL,2013,PHI,ATL
20131115PORBOS,2013,POR,BOS
20131115CHACLE,2013,CHA,CLE
20131115MINDEN,2013,MIN,DEN
20131115MILIND,2013,MIL,IND
20131115MEMLAL,2013,MEM,LAL
20131115DALMIA,2013,DAL,MIA
20131115BKNPHX,2013,BKN,PHX
20131115DETSAC,2013,DET,SAC
20131115CHITOR,2013,CHI,TOR
20131115SASUTA,2013,SAS,UTA
20131116MIACHA,2013,MIA,CHA
20131116INDCHI,2013,IND,CHI
20131116UTAGSW,2013,UTA,GSW
20131116DENHOU,2013,DEN,HOU
20131116BKNLAC,2013,BKN,LAC
20131116OKCMIL,2013,OKC,MIL
20131116BOSMIN,2013,BOS,MIN
20131116PHINOP,2013,PHI,NOP
20131116ATLNYK,2013,ATL,NYK
20131116DALORL,2013,DAL,ORL
20131116CLEWAS,2013,CLE,WAS
20131117DETLAL,2013,DET,LAL
20131117MEMSAC,2013,MEM,SAC
20131117PORTOR,2013,POR,TOR
20131118PORBKN,2013,POR,BKN
20131118CHACHI,2013,CHA,CHI
20131118PHIDAL,2013,PHI,DAL
20131118MEMLAC,2013,MEM,LAC
20131118DENOKC,2013,DEN,OKC
20131118GSWUTA,2013,GSW,UTA
20131119NYKDET,2013,NYK,DET
20131119BOSHOU,2013,BOS,HOU
20131119ATLMIA,2013,ATL,MIA
20131119PHXSAC,2013,PHX,SAC
20131119MINWAS,2013,MIN,WAS
20131120DETATL,2013,DET,ATL
20131120BKNCHA,2013,BKN,CHA
20131120WASCLE,2013,WAS,CLE
20131120HOUDAL,2013,HOU,DAL
20131120MEMGSW,2013,MEM,GSW
20131120PORMIL,2013,POR,MIL
20131120LACMIN,2013,LAC,MIN
20131120UTANOP,2013,UTA,NOP
20131120INDNYK,2013,IND,NYK
20131120MIAORL,2013,MIA,ORL
20131120TORPHI,2013,TOR,PHI
20131120SACPHX,2013,SAC,PHX
20131120BOSSAS,2013,BOS,SAS
20131121CHIDEN,2013,CHI,DEN
20131121LACOKC,2013,LAC,OKC
20131122INDBOS,2013,IND,BOS
20131122PHXCHA,2013,PHX,CHA
20131122UTADAL,2013,UTA,DAL
20131122ATLDET,2013,ATL,DET
20131122GSWLAL,2013,GSW,LAL
20131122SASMEM,2013,SAS,MEM
20131122BKNMIN,2013,BKN,MIN
20131122CLENOP,2013,CLE,NOP
20131122MILPHI,2013,MIL,PHI
20131122CHIPOR,2013,CHI,POR
20131122WASTOR,2013,WAS,TOR
20131123BOSATL,2013,BOS,ATL
20131123DALDEN,2013,DAL,DEN
20131123PORGSW,2013,POR,GSW
20131123MINHOU,2013,MIN,HOU
20131123PHIIND,2013,PHI,IND
20131123SACLAC,2013,SAC,LAC
20131123ORLMIA,2013,ORL,MIA
20131123CHAMIL,2013,CHA,MIL
20131123CLESAS,2013,CLE,SAS
20131123NYKWAS,2013,NYK,WAS
20131124DETBKN,2013,DET,BKN
20131124CHILAC,2013,CHI,LAC
20131124SACLAL,2013,SAC,LAL
20131124UTAOKC,2013,UTA,OKC
20131124PHXORL,2013,PHX,ORL
20131125BOSCHA,2013,BOS,CHA
20131125DENDAL,2013,DEN,DAL
20131125MILDET,2013,MIL,DET
20131125MININD,2013,MIN,IND
20131125HOUMEM,2013,HOU,MEM
20131125PHXMIA,2013,PHX,MIA
20131125NYKPOR,2013,NYK,POR
20131125NOPSAS,2013,NOP,SAS
20131125CHIUTA,2013,CHI,UTA
20131126ORLATL,2013,ORL,ATL
20131126GSWNOP,2013,GSW,NOP
20131126BKNTOR,2013,BKN,TOR
20131126LALWAS,2013,LAL,WAS
20131127MEMBOS,2013,MEM,BOS
20131127LALBKN,2013,LAL,BKN
20131127INDCHA,2013,IND,CHA
20131127MIACLE,2013,MIA,CLE
20131127GSWDAL,2013,GSW,DAL
20131127CHIDET,2013,CHI,DET
20131127ATLHOU,2013,ATL,HOU
20131127NYKLAC,2013,NYK,LAC
20131127WASMIL,2013,WAS,MIL
20131127DENMIN,2013,DEN,MIN
20131127SASOKC,2013,SAS,OKC
20131127PHIORL,2013,PHI,ORL
20131127PORPHX,2013,POR,PHX
20131129DALATL,2013,DAL,ATL
20131129CLEBOS,2013,CLE,BOS
20131129MILCHA,2013,MIL,CHA
20131129NYKDEN,2013,NYK,DEN
20131129LALDET,2013,LAL,DET
20131129BKNHOU,2013,BKN,HOU
20131129WASIND,2013,WAS,IND
20131129GSWOKC,2013,GSW,OKC
20131129SASORL,2013,SAS,ORL
20131129NOPPHI,2013,NOP,PHI
20131129LACSAC,2013,LAC,SAC
20131129MIATOR,2013,MIA,TOR
20131129PHXUTA,2013,PHX,UTA
20131130CHICLE,2013,CHI,CLE
20131130MINDAL,2013,MIN,DAL
20131130BKNMEM,2013,BKN,MEM
20131130BOSMIL,2013,BOS,MIL
20131130UTAPHX,2013,UTA,PHX
20131130HOUSAS,2013,HOU,SAS
20131130ATLWAS,2013,ATL,WAS
20131201PHIDET,2013,PHI,DET
20131201INDLAC,2013,IND,LAC
20131201PORLAL,2013,POR,LAL
20131201CHAMIA,2013,CHA,MIA
20131201NOPNYK,2013,NOP,NYK
20131201MINOKC,2013,MIN,OKC
20131201GSWSAC,2013,GSW,SAC
20131201DENTOR,2013,DEN,TOR
20131202NOPCHI,2013,NOP,CHI
20131202INDPOR,2013,IND,POR
20131202ATLSAS,2013,ATL,SAS
20131202HOUUTA,2013,HOU,UTA
20131202ORLWAS,2013,ORL,WAS
20131203MILBOS,2013,MIL,BOS
20131203DENBKN,2013,DEN,BKN
20131203CHADAL,2013,CHA,DAL
20131203TORGSW,2013,TOR,GSW
20131203PHXMEM,2013,PHX,MEM
20131203DETMIA,2013,DET,MIA
20131203ORLPHI,2013,ORL,PHI
20131203OKCSAC,2013,OKC,SAC
20131204LACATL,2013,LAC,ATL
20131204DENCLE,2013,DEN,CLE
20131204PHXHOU,2013,PHX,HOU
20131204DETMIL,2013,DET,MIL
20131204DALNOP,2013,DAL,NOP
20131204OKCPOR,2013,OKC,POR
20131204INDUTA,2013,IND,UTA
20131205NYKBKN,2013,NYK,BKN
20131205MIACHI,2013,MIA,CHI
20131205LACMEM,2013,LAC,MEM
20131206CLEATL,2013,CLE,ATL
20131206DENBOS,2013,DEN,BOS
20131206PHICHA,2013,PHI,CHA
20131206GSWHOU,2013,GSW,HOU
20131206OKCNOP,2013,OKC,NOP
20131206ORLNYK,2013,ORL,NYK
20131206TORPHX,2013,TOR,PHX
20131206UTAPOR,2013,UTA,POR
20131206LALSAC,2013,LAL,SAC
20131206MILWAS,2013,MIL,WAS
20131207DETCHI,2013,DET,CHI
20131207LACCLE,2013,LAC,CLE
20131207GSWMEM,2013,GSW,MEM
20131207BKNMIL,2013,BKN,MIL
20131207MIAMIN,2013,MIA,MIN
20131207DENPHI,2013,DEN,PHI
20131207DALPOR,2013,DAL,POR
20131207INDSAS,2013,IND,SAS
20131207SACUTA,2013,SAC,UTA
20131208MIADET,2013,MIA,DET
20131208ORLHOU,2013,ORL,HOU
20131208TORLAL,2013,TOR,LAL
20131208BOSNYK,2013,BOS,NYK
20131208INDOKC,2013,IND,OKC
20131209GSWCHA,2013,GSW,CHA
20131209ORLMEM,2013,ORL,MEM
20131209LACPHI,2013,LAC,PHI
20131209DALSAC,2013,DAL,SAC
20131209PORUTA,2013,POR,UTA
20131209DENWAS,2013,DEN,WAS
20131210OKCATL,2013,OKC,ATL
20131210BOSBKN,2013,BOS,BKN
20131210MILCHI,2013,MIL,CHI
20131210NYKCLE,2013,NYK,CLE
20131210MINDET,2013,MIN,DET
20131210MIAIND,2013,MIA,IND
20131210PHXLAL,2013,PHX,LAL
20131210SASTOR,2013,SAS,TOR
20131211LACBOS,2013,LAC,BOS
20131211ORLCHA,2013,ORL,CHA
20131211DALGSW,2013,DAL,GSW
20131211OKCMEM,2013,OKC,MEM
20131211SASMIL,2013,SAS,MIL
20131211PHIMIN,2013,PHI,MIN
20131211DETNOP,2013,DET,NOP
20131211CHINYK,2013,CHI,NYK
20131211UTASAC,2013,UTA,SAC
20131212LACBKN,2013,LAC,BKN
20131212HOUPOR,2013,HOU,POR
20131213WASATL,2013,WAS,ATL
20131213NYKBOS,2013,NYK,BOS
20131213UTADEN,2013,UTA,DEN
20131213BKNDET,2013,BKN,DET
20131213HOUGSW,2013,HOU,GSW
20131213CHAIND,2013,CHA,IND
20131213CHIMIL,2013,CHI,MIL
20131213MEMNOP,2013,MEM,NOP
20131213LALOKC,2013,LAL,OKC
20131213CLEORL,2013,CLE,ORL
20131213SACPHX,2013,SAC,PHX
20131213MINSAS,2013,MIN,SAS
20131213PHITOR,2013,PHI,TOR
20131214LALCHA,2013,LAL,CHA
20131214TORCHI,2013,TOR,CHI
20131214MILDAL,2013,MIL,DAL
20131214CLEMIA,2013,CLE,MIA
20131214ATLNYK,2013,ATL,NYK
20131214PORPHI,2013,POR,PHI
20131214SASUTA,2013,SAS,UTA
20131214LACWAS,2013,LAC,WAS
20131215NOPDEN,2013,NOP,DEN
20131215PORDET,2013,POR,DET
20131215MINMEM,2013,MIN,MEM
20131215ORLOKC,2013,ORL,OKC
20131215GSWPHX,2013,GSW,PHX
20131215HOUSAC,2013,HOU,SAC
20131216LALATL,2013,LAL,ATL
20131216MINBOS,2013,MIN,BOS
20131216PHIBKN,2013,PHI,BKN
20131216ORLCHI,2013,ORL,CHI
20131216DETIND,2013,DET,IND
20131216SASLAC,2013,SAS,LAC
20131216UTAMIA,2013,UTA,MIA
20131216WASNYK,2013,WAS,NYK
20131217SACCHA,2013,SAC,CHA
20131217PORCLE,2013,POR,CLE
20131217OKCDEN,2013,OKC,DEN
20131217NOPGSW,2013,NOP,GSW
20131217LALMEM,2013,LAL,MEM
20131218SACATL,2013,SAC,ATL
20131218DETBOS,2013,DET,BOS
20131218WASBKN,2013,WAS,BKN
20131218MEMDAL,2013,MEM,DAL
20131218CHIHOU,2013,CHI,HOU
20131218NOPLAC,2013,NOP,LAC
20131218INDMIA,2013,IND,MIA
20131218NYKMIL,2013,NYK,MIL
20131218PORMIN,2013,POR,MIN
20131218UTAORL,2013,UTA,ORL
20131218SASPHX,2013,SAS,PHX
20131218CHATOR,2013,CHA,TOR
20131219SASGSW,2013,SAS,GSW
20131219CHIOKC,2013,CHI,OKC
20131220UTAATL,2013,UTA,ATL
20131220MILCLE,2013,MIL,CLE
20131220TORDAL,2013,TOR,DAL
20131220PHXDEN,2013,PHX,DEN
20131220CHADET,2013,CHA,DET
20131220HOUIND,2013,HOU,IND
20131220MINLAL,2013,MIN,LAL
20131220SACMIA,2013,SAC,MIA
20131220BKNPHI,2013,BKN,PHI
20131221WASBOS,2013,WAS,BOS
20131221UTACHA,2013,UTA,CHA
20131221CLECHI,2013,CLE,CHI
20131221HOUDET,2013,HOU,DET
20131221LALGSW,2013,LAL,GSW
20131221DENLAC,2013,DEN,LAC
20131221PHIMIL,2013,PHI,MIL
20131221MEMNYK,2013,MEM,NYK
20131221SACORL,2013,SAC,ORL
20131221DALPHX,2013,DAL,PHX
20131221NOPPOR,2013,NOP,POR
20131221OKCSAS,2013,OKC,SAS
20131222BOSIND,2013,BOS,IND
20131222MINLAC,2013,MIN,LAC
20131222TOROKC,2013,TOR,OKC
20131223INDBKN,2013,IND,BKN
20131223MILCHA,2013,MIL,CHA
20131223DETCLE,2013,DET,CLE
20131223GSWDEN,2013,GSW,DEN
20131223DALHOU,2013,DAL,HOU
20131223UTAMEM,2013,UTA,MEM
20131223ATLMIA,2013,ATL,MIA
20131223NYKORL,2013,NYK,ORL
20131223LALPHX,2013,LAL,PHX
20131223NOPSAC,2013,NOP,SAC
20131223TORSAS,2013,TOR,SAS
20131225CHIBKN,2013,CHI,BKN
20131225LACGSW,2013,LAC,GSW
20131225MIALAL,2013,MIA,LAL
20131225OKCNYK,2013,OKC,NYK
20131225HOUSAS,2013,HOU,SAS
20131226ATLCLE,2013,ATL,CLE
20131226SASDAL,2013,SAS,DAL
20131226MEMHOU,2013,MEM,HOU
20131226LACPOR,2013,LAC,POR
20131227MILBKN,2013,MIL,BKN
20131227OKCCHA,2013,OKC,CHA
20131227PHXGSW,2013,PHX,GSW
20131227WASMIN,2013,WAS,MIN
20131227DENNOP,2013,DEN,NOP
20131227TORNYK,2013,TOR,NYK
20131227DETORL,2013,DET,ORL
20131227MIASAC,2013,MIA,SAC
20131227LALUTA,2013,LAL,UTA
20131228CHAATL,2013,CHA,ATL
20131228CLEBOS,2013,CLE,BOS
20131228DALCHI,2013,DAL,CHI
20131228NOPHXU,2013,NOP,HOU
20131228BKNIND,2013,BKN,IND
20131228UTALAC,2013,UTA,LAC
20131228DENMEM,2013,DEN,MEM
20131228MINMIL,2013,MIN,MIL
20131228PHIPHX,2013,PHI,PHX
20131228MIAPOR,2013,MIA,POR
20131228NYKTOR,2013,NYK,TOR
20131228DETWAS,2013,DET,WAS
20131229GSWCLE,2013,GSW,CLE
20131229PHILAL,2013,PHI,LAL
20131229HOUOKC,2013,HOU,OKC
20131229ATLORL,2013,ATL,ORL
20131229SACSAS,2013,SAC,SAS
20131230MIADEN,2013,MIA,DEN
20131230WASDET,2013,WAS,DET
20131230PHXLAC,2013,PHX,LAC
20131230CHIMEM,2013,CHI,MEM
20131230DALMIN,2013,DAL,MIN
20131230PORNOP,2013,POR,NOP
20131230CHAUTA,2013,CHA,UTA
20131231ATLBOS,2013,ATL,BOS
20131231TORCHI,2013,TOR,CHI
20131231SACHOU,2013,SAC,HOU
20131231CLEIND,2013,CLE,IND
20131231MILLAL,2013,MIL,LAL
20131231POROKC,2013,POR,OKC
20131231GSWORL,2013,GSW,ORL
20131231BKNSAS,2013,BKN,SAS
20140101PHIDEN,2013,PHI,DEN
20140101CHALAC,2013,CHA,LAC
20140101NOPMIN,2013,NOP,MIN
20140101INDTOR,2013,IND,TOR
20140101DALWAS,2013,DAL,WAS
20140102BOSCHI,2013,BOS,CHI
20140102ORLCLE,2013,ORL,CLE
20140102GSWMIA,2013,GSW,MIA
20140102BKNOKC,2013,BKN,OKC
20140102MEMPHX,2013,MEM,PHX
20140102CHAPOR,2013,CHA,POR
20140102PHISAC,2013,PHI,SAC
20140102NYKSAS,2013,NYK,SAS
20140102MILUTA,2013,MIL,UTA
20140103GSWATL,2013,GSW,ATL
20140103NOPBOS,2013,NOP,BOS
20140103LACDAL,2013,LAC,DAL
20140103MEMDEN,2013,MEM,DEN
20140103NYKHOU,2013,NYK,HOU
20140103UTALAL,2013,UTA,LAL
20140103TORWAS,2013,TOR,WAS
20140104CLEBKN,2013,CLE,BKN
20140104ATLCHI,2013,ATL,CHI
20140104NOPIND,2013,NOP,IND
20140104OKCMIN,2013,OKC,MIN
20140104MIAORL,2013,MIA,ORL
20140104MILPHX,2013,MIL,PHX
20140104PHIPOR,2013,PHI,POR
20140104CHASAC,2013,CHA,SAC
20140104LACSAS,2013,LAC,SAS
20140105INDCLE,2013,IND,CLE
20140105NYKDAL,2013,NYK,DAL
20140105MEMDET,2013,MEM,DET
20140105DENLAL,2013,DEN,LAL
20140105TORMIA,2013,TOR,MIA
20140105BOSOKC,2013,BOS,OKC
20140105GSWWAS,2013,GSW,WAS
20140106ATLBKN,2013,ATL,BKN
20140106ORLLAC,2013,ORL,LAC
20140106MINPHI,2013,MIN,PHI
20140107WASCHA,2013,WAS,CHA
20140107PHXCHI,2013,PHX,CHI
20140107PHICLE,2013,PHI,CLE
20140107LALDAL,2013,LAL,DAL
20140107BOSDEN,2013,BOS,DEN
20140107TORIND,2013,TOR,IND
20140107SASMEM,2013,SAS,MEM
20140107NOPMIA,2013,NOP,MIA
20140107GSWMIL,2013,GSW,MIL
20140107DETNYK,2013,DET,NYK
20140107PORSAC,2013,POR,SAC
20140107OKCUTA,2013,OKC,UTA
20140108INDATL,2013,IND,ATL
20140108GSWBKN,2013,GSW,BKN
20140108LALHOU,2013,LAL,HOU
20140108BOSLAC,2013,BOS,LAC
20140108PHXMIN,2013,PHX,MIN
20140108WASNOP,2013,WAS,NOP
20140108ORLPOR,2013,ORL,POR
20140108DALSAS,2013,DAL,SAS
20140108DETTOR,2013,DET,TOR
20140109OKCDEN,2013,OKC,DEN
20140109MIANYK,2013,MIA,NYK
20140110HOUATL,2013,HOU,ATL
20140110MIABKN,2013,MIA,BKN
20140110BOSGSW,2013,BOS,GSW
20140110WASIND,2013,WAS,IND
20140110LALLAC,2013,LAL,LAC
20140110PHXMEM,2013,PHX,MEM
20140110CHIMIL,2013,CHI,MIL
20140110CHAMIN,2013,CHA,MIN
20140110DALNOP,2013,DAL,NOP
20140110DETPHI,2013,DET,PHI
20140110ORLSAC,2013,ORL,SAC
20140110CLEUTA,2013,CLE,UTA
20140111CHACHI,2013,CHA,CHI
20140111NOPDAL,2013,NOP,DAL
20140111ORLDEN,2013,ORL,DEN
20140111PHXDET,2013,PHX,DET
20140111MILOKC,2013,MIL,OKC
20140111NYKPHI,2013,NYK,PHI
20140111BOSPOR,2013,BOS,POR
20140111BKNTOR,2013,BKN,TOR
20140111HOUWAS,2013,HOU,WAS
20140112ATLMEM,2013,ATL,MEM
20140112CLESAC,2013,CLE,SAC
20140112MINSAS,2013,MIN,SAS
20140113HOUBOS,2013,HOU,BOS
20140113WASCHI,2013,WAS,CHI
20140113ORLDAL,2013,ORL,DAL
20140113SASNOP,2013,SAS,NOP
20140113PHXNYK,2013,PHX,NYK
20140113MILTOR,2013,MIL,TOR
20140113DENUTA,2013,DEN,UTA
20140114NYKCHA,2013,NYK,CHA
20140114SACIND,2013,SAC,IND
20140114CLELAL,2013,CLE,LAL
20140114OKCMEM,2013,OKC,MEM
20140115TORBOS,2013,TOR,BOS
20140115DENGSW,2013,DEN,GSW
20140115DALLAC,2013,DAL,LAC
20140115MEMMIL,2013,MEM,MIL
20140115SACMIN,2013,SAC,MIN
20140115HOUNOP,2013,HOU,NOP
20140115CHIORL,2013,CHI,ORL
20140115CHAPHI,2013,CHA,PHI
20140115LALPHX,2013,LAL,PHX
20140115CLEPOR,2013,CLE,POR
20140115UTASAS,2013,UTA,SAS
20140115MIAWAS,2013,MIA,WAS
20140116BKNATL,2013,BKN,ATL
20140116OKCHOU,2013,OKC,HOU
20140116NYKIND,2013,NYK,IND
20140117LALBOS,2013,LAL,BOS
20140117CLEDEN,2013,CLE,DEN
20140117UTADET,2013,UTA,DET
20140117SACMEM,2013,SAC,MEM
20140117LACNYK,2013,LAC,NYK
20140117GSWOKC,2013,GSW,OKC
20140117CHAORL,2013,CHA,ORL
20140117MIAPHI,2013,MIA,PHI
20140117DALPHX,2013,DAL,PHX
20140117PORSAS,2013,POR,SAS
20140117MINTOR,2013,MIN,TOR
20140117CHIWAS,2013,CHI,WAS
20140118MIACHA,2013,MIA,CHA
20140118PHICHI,2013,PHI,CHI
20140118PORDAL,2013,POR,DAL
20140118MILHOU,2013,MIL,HOU
20140118LACIND,2013,LAC,IND
20140118UTAMIN,2013,UTA,MIN
20140118GSWNOP,2013,GSW,NOP
20140118DETWAS,2013,DET,WAS
20140119SACOKC,2013,SAC,OKC
20140119BOSORL,2013,BOS,ORL
20140119DENPHX,2013,DEN,PHX
20140119MILSAS,2013,MIL,SAS
20140119LALTOR,2013,LAL,TOR
20140120MIAATL,2013,MIA,ATL
20140120TORCHA,2013,TOR,CHA
20140120LALCHI,2013,LAL,CHI
20140120DALCLE,2013,DAL,CLE
20140120LACDET,2013,LAC,DET
20140120INDGSW,2013,IND,GSW
20140120PORHOU,2013,POR,HOU
20140120NOPMEM,2013,NOP,MEM
20140120BKNNYK,2013,BKN,NYK
20140120PHIWAS,2013,PHI,WAS
20140121ORLBKN,2013,ORL,BKN
20140121BOSMIA,2013,BOS,MIA
20140121SACNOP,2013,SAC,NOP
20140121POROKC,2013,POR,OKC
20140121MINUTA,2013,MIN,UTA
20140122LACCHA,2013,LAC,CHA
20140122CHICLE,2013,CHI,CLE
20140122SACHOU,2013,SAC,HOU
20140122DETMIL,2013,DET,MIL
20140122PHINYK,2013,PHI,NYK
20140122ATLORL,2013,ATL,ORL
20140122INDPHX,2013,IND,PHX
20140122OKCSAS,2013,OKC,SAS
20140122DALTOR,2013,DAL,TOR
20140122BOSWAS,2013,BOS,WAS
