gameid_num,seasonid,gameid,away,home
0029800193,00298,19990301SEASAC,SEA,SAC
0029800194,00298,19990302MILNJN,MIL,NJN
0029800195,00298,19990302NYKMIA,NYK,MIA
0029800196,00298,19990302WASATL,WAS,ATL
0029800197,00298,19990302BOSCLE,BOS,CLE
0029800198,00298,19990302DENIND,DEN,IND
0029800199,00298,19990302DETCHI,DET,CHI
0029800200,00298,19990302GSWMIN,GSW,MIN
0029800201,00298,19990302LACDAL,LAC,DAL
0029800202,00298,19990302SASHOU,SAS,HOU
0029800203,00298,19990302UTAPOR,UTA,POR
0029800204,00298,19990302SACVAN,SAC,VAN
0029800205,00298,19990303CHIPHI,CHI,PHI
0029800206,00298,19990303INDWAS,IND,WAS
0029800207,00298,19990303CHHORL,CHH,ORL
0029800208,00298,19990303GSWMIL,GSW,MIL
0029800209,00298,19990303VANUTA,VAN,UTA
0029800210,00298,19990303PHXLAL,PHX,LAL
0029800211,00298,19990303PORSAC,POR,SAC
0029800212,00298,19990304CHHNJN,CHH,NJN
0029800213,00298,19990304DENMIA,DEN,MIA
0029800214,00298,19990304TORATL,TOR,ATL
0029800215,00298,19990304DETCLE,DET,CLE
0029800216,00298,19990304SASDAL,SAS,DAL
0029800217,00298,19990304LACHOU,LAC,HOU
0029800218,00298,19990304PHXSEA,PHX,SEA
0029800219,00298,19990304MINVAN,MIN,VAN
0029800220,00298,19990305DENBOS,DEN,BOS
0029800221,00298,19990305MIAPHI,MIA,PHI
0029800222,00298,19990305CHHWAS,CHH,WAS
0029800223,00298,19990305ORLTOR,ORL,TOR
0029800224,00298,19990305GSWIND,GSW,IND
0029800225,00298,19990305NYKMIL,NYK,MIL
0029800226,00298,19990305DALUTA,DAL,UTA
0029800227,00298,19990305SEALAL,SEA,LAL
0029800228,00298,19990305MINPOR,MIN,POR
0029800229,00298,19990306DETORL,DET,ORL
0029800230,00298,19990306GSWCLE,GSW,CLE
0029800231,00298,19990306LACSAS,LAC,SAS
0029800232,00298,19990306SACPHX,SAC,PHX
0029800233,00298,19990306HOUVAN,HOU,VAN
0029800234,00298,19990307NJNNYK,NJN,NYK
0029800235,00298,19990307WASPHI,WAS,PHI
0029800236,00298,19990307BOSTOR,BOS,TOR
0029800237,00298,19990307MIAIND,MIA,IND
0029800238,00298,19990307SASDEN,SAS,DEN
0029800239,00298,19990307LALUTA,LAL,UTA
0029800240,00298,19990307DALSAC,DAL,SAC
0029800241,00298,19990307HOUPOR,HOU,POR
0029800242,00298,19990307MINSEA,MIN,SEA
0029800243,00298,19990308ATLORL,ATL,ORL
0029800244,00298,19990308PHIMIA,PHI,MIA
0029800245,00298,19990308WASDET,WAS,DET
0029800246,00298,19990308CHIMIL,CHI,MIL
0029800247,00298,19990308PORVAN,POR,VAN
0029800248,00298,19990309MILNYK,MIL,NYK
0029800249,00298,19990309BOSCHH,BOS,CHH
0029800250,00298,19990309NJNCHI,NJN,CHI
0029800251,00298,19990309SEAMIN,SEA,MIN
0029800252,00298,19990309PHXDAL,PHX,DAL
0029800253,00298,19990309DENHOU,DEN,HOU
0029800254,00298,19990309CLEUTA,CLE,UTA
0029800255,00298,19990309LALLAC,LAL,LAC
0029800256,00298,19990309VANGSW,VAN,GSW
0029800257,00298,19990309SACPOR,SAC,POR
0029800258,00298,19990310CHHPHI,CHH,PHI
0029800259,00298,19990310DETWAS,DET,WAS
0029800260,00298,19990310ATLMIA,ATL,MIA
0029800261,00298,19990310NJNIND,NJN,IND
0029800262,00298,19990310SEAMIL,SEA,MIL
0029800263,00298,19990310ORLSAS,ORL,SAS
0029800264,00298,19990310CLEPHX,CLE,PHX
0029800265,00298,19990310LACLAL,LAC,LAL
0029800266,00298,19990311WASNYK,WAS,NYK
0029800267,00298,19990311TORMIA,TOR,MIA
0029800268,00298,19990311BOSATL,BOS,ATL
0029800269,00298,19990311SEACHI,SEA,CHI
0029800270,00298,19990311ORLDAL,ORL,DAL
0029800271,00298,19990311VANHOU,VAN,HOU
0029800272,00298,19990311DENUTA,DEN,UTA
0029800273,00298,19990311SACLAC,SAC,LAC
0029800274,00298,19990311MINGSW,MIN,GSW
0029800275,00298,19990312NJNPHI,NJN,PHI
0029800276,00298,19990312CHHWAS,CHH,WAS
0029800277,00298,19990312BOSDET,BOS,DET
0029800278,00298,19990312MILIND,MIL,IND
0029800279,00298,19990312NYKCHI,NYK,CHI
0029800280,00298,19990312SASPHX,SAS,PHX
0029800281,00298,19990312GSWLAL,GSW,LAL
0029800282,00298,19990312MINSAC,MIN,SAC
0029800283,00298,19990312UTAPOR,UTA,POR
0029800284,00298,19990313TORATL,TOR,ATL
0029800285,00298,19990313VANDAL,VAN,DAL
0029800286,00298,19990313CLEHOU,CLE,HOU
0029800287,00298,19990313DENSAS,DEN,SAS
0029800288,00298,19990313MINUTA,MIN,UTA
0029800289,00298,19990313PORLAC,POR,LAC
0029800290,00298,19990313ORLGSW,ORL,GSW
0029800291,00298,19990314CHHNYK,CHH,NYK
0029800292,00298,19990314MILWAS,MIL,WAS
0029800293,00298,19990314NJNMIA,NJN,MIA
0029800294,00298,19990314ATLDET,ATL,DET
0029800295,00298,19990314BOSIND,BOS,IND
0029800296,00298,19990314HOUPHX,HOU,PHX
0029800297,00298,19990314LALSAC,LAL,SAC
0029800298,00298,19990314LACSEA,LAC,SEA
0029800299,00298,19990315PHIORL,PHI,ORL
0029800300,00298,19990315CHHTOR,CHH,TOR
0029800301,00298,19990315CLECHI,CLE,CHI
0029800302,00298,19990315NYKMIL,NYK,MIL
0029800303,00298,19990315UTAMIN,UTA,MIN
0029800304,00298,19990315PORDAL,POR,DAL
0029800305,00298,19990315VANDEN,VAN,DEN
0029800306,00298,19990315SACGSW,SAC,GSW
0029800307,00298,19990316LACNYK,LAC,NYK
0029800308,00298,19990316WASMIA,WAS,MIA
0029800309,00298,19990316NJNTOR,NJN,TOR
0029800310,00298,19990316DETCLE,DET,CLE
0029800311,00298,19990316ATLIND,ATL,IND
0029800312,00298,19990316PHXMIL,PHX,MIL
0029800313,00298,19990316LALMIN,LAL,MIN
0029800314,00298,19990316PORHOU,POR,HOU
0029800315,00298,19990316SASSAC,SAS,SAC
0029800316,00298,19990316VANSEA,VAN,SEA
0029800317,00298,19990317LACBOS,LAC,BOS
0029800318,00298,19990317DALNJN,DAL,NJN
0029800319,00298,19990317INDPHI,IND,PHI
0029800320,00298,19990317CHIORL,CHI,ORL
0029800321,00298,19990317PHXCHH,PHX,CHH
0029800322,00298,19990317MIAATL,MIA,ATL
0029800323,00298,19990317TORDET,TOR,DET
0029800324,00298,19990317HOUDEN,HOU,DEN
0029800325,00298,19990317SASGSW,SAS,GSW
0029800326,00298,19990318ORLNYK,ORL,NYK
0029800327,00298,19990318UTAWAS,UTA,WAS
0029800328,00298,19990318LALCLE,LAL,CLE
0029800329,00298,19990318NJNCHI,NJN,CHI
0029800330,00298,19990318BOSMIL,BOS,MIL
0029800331,00298,19990318PORSAC,POR,SAC
0029800332,00298,19990318MINVAN,MIN,VAN
0029800333,00298,19990319LALPHI,LAL,PHI
0029800334,00298,19990319UTACHH,UTA,CHH
0029800335,00298,19990319PHXATL,PHX,ATL
0029800336,00298,19990319LACTOR,LAC,TOR
0029800337,00298,19990319DALDET,DAL,DET
0029800338,00298,19990319CHIIND,CHI,IND
0029800339,00298,19990319MINDEN,MIN,DEN
0029800340,00298,19990319SEAGSW,SEA,GSW
0029800341,00298,19990319SASPOR,SAS,POR
0029800342,00298,19990320BOSNYK,BOS,NYK
0029800343,00298,19990320CLEWAS,CLE,WAS
0029800344,00298,19990320INDMIA,IND,MIA
0029800345,00298,19990320MILATL,MIL,ATL
0029800346,00298,19990320SACDAL,SAC,DAL
0029800347,00298,19990320PHXHOU,PHX,HOU
0029800348,00298,19990320SASVAN,SAS,VAN
0029800349,00298,19990321CHIBOS,CHI,BOS
0029800350,00298,19990321LALORL,LAL,ORL
0029800351,00298,19990321NYKTOR,NYK,TOR
0029800352,00298,19990321NJNCLE,NJN,CLE
0029800353,00298,19990321UTADET,UTA,DET
0029800354,00298,19990321CHHMIL,CHH,MIL
0029800355,00298,19990321LACMIN,LAC,MIN
0029800356,00298,19990321SEADEN,SEA,DEN
0029800357,00298,19990321PHIPOR,PHI,POR
0029800358,00298,19990322ATLNYK,ATL,NYK
0029800359,00298,19990322TORNJN,TOR,NJN
0029800360,00298,19990322WASIND,WAS,IND
0029800361,00298,19990322DETMIL,DET,MIL
0029800362,00298,19990322LALDAL,LAL,DAL
0029800363,00298,19990322SACHOU,SAC,HOU
0029800364,00298,19990322VANPHX,VAN,PHX
0029800365,00298,19990322PHISEA,PHI,SEA
0029800366,00298,19990323CHHORL,CHH,ORL
0029800367,00298,19990323BOSCLE,BOS,CLE
0029800368,00298,19990323TORCHI,TOR,CHI
0029800369,00298,19990323DENSAS,DEN,SAS
0029800370,00298,19990323MIAUTA,MIA,UTA
0029800371,00298,19990323GSWPOR,GSW,POR
0029800372,00298,19990324MINBOS,MIN,BOS
0029800373,00298,19990324DETNJN,DET,NJN
0029800374,00298,19990324CHICHH,CHI,CHH
0029800375,00298,19990324INDATL,IND,ATL
0029800376,00298,19990324MIAMIL,MIA,MIL
0029800377,00298,19990324HOUDAL,HOU,DAL
0029800378,00298,19990324GSWLAC,GSW,LAC
0029800379,00298,19990324PHXLAL,PHX,LAL
0029800380,00298,19990324NYKSAC,NYK,SAC
0029800381,00298,19990324WASSEA,WAS,SEA
0029800382,00298,19990324PHIVAN,PHI,VAN
0029800383,00298,19990325CLEORL,CLE,ORL
0029800384,00298,19990325TORHOU,TOR,HOU
0029800385,00298,19990325SASDEN,SAS,DEN
0029800386,00298,19990325PHXPOR,PHX,POR
0029800387,00298,19990326INDNJN,IND,NJN
0029800388,00298,19990326BOSPHI,BOS,PHI
0029800389,00298,19990326ORLCHH,ORL,CHH
0029800390,00298,19990326CHIATL,CHI,ATL
0029800391,00298,19990326MILDET,MIL,DET
0029800392,00298,19990326MIAMIN,MIA,MIN
0029800393,00298,19990326DENDAL,DEN,DAL
0029800394,00298,19990326TORSAS,TOR,SAS
0029800395,00298,19990326NYKPHX,NYK,PHX
0029800396,00298,19990326SACLAL,SAC,LAL
0029800397,00298,19990326WASGSW,WAS,GSW
0029800398,00298,19990326LACSEA,LAC,SEA
0029800399,00298,19990326UTAVAN,UTA,VAN
0029800400,00298,19990327CLENJN,CLE,NJN
0029800401,00298,19990327PHIATL,PHI,ATL
0029800402,00298,19990327DALSAS,DAL,SAS
0029800403,00298,19990327WASDEN,WAS,DEN
0029800404,00298,19990327UTALAC,UTA,LAC
0029800405,00298,19990327HOUGSW,HOU,GSW
0029800406,00298,19990328INDBOS,IND,BOS
0029800407,00298,19990328MIAORL,MIA,ORL
0029800408,00298,19990328CLECHH,CLE,CHH
0029800409,00298,19990328CHITOR,CHI,TOR
0029800410,00298,19990328SEADET,SEA,DET
0029800411,00298,19990328MILMIN,MIL,MIN
0029800412,00298,19990328PORPHX,POR,PHX
0029800413,00298,19990328NYKLAL,NYK,LAL
0029800414,00298,19990328HOUSAC,HOU,SAC
0029800415,00298,19990329ATLIND,ATL,IND
0029800416,00298,19990329SEADAL,SEA,DAL
0029800417,00298,19990329LACDEN,LAC,DEN
0029800418,00298,19990329VANLAL,VAN,LAL
0029800419,00298,19990330INDNYK,IND,NYK
0029800420,00298,19990330NJNORL,NJN,ORL
0029800421,00298,19990330BOSCHH,BOS,CHH
0029800422,00298,19990330DETATL,DET,ATL
0029800423,00298,19990330TORCLE,TOR,CLE
0029800424,00298,19990330PHICHI,PHI,CHI
0029800425,00298,19990330WASMIL,WAS,MIL
0029800426,00298,19990330DALMIN,DAL,MIN
0029800427,00298,19990330SEASAS,SEA,SAS
0029800428,00298,19990330HOULAC,HOU,LAC
0029800429,00298,19990330PORGSW,POR,GSW
0029800430,00298,19990330UTASAC,UTA,SAC
0029800431,00298,19990330DENVAN,DEN,VAN
0029800432,00298,19990331DETBOS,DET,BOS
0029800433,00298,19990331ORLWAS,ORL,WAS
0029800434,00298,19990331MILCHH,MIL,CHH
0029800435,00298,19990331GSWPHX,GSW,PHX
0029800436,00298,19990331SACPOR,SAC,POR
0029800437,00298,19990401CLENYK,CLE,NYK
0029800438,00298,19990401ATLNJN,ATL,NJN
0029800439,00298,19990401PHIMIA,PHI,MIA
0029800440,00298,19990401INDTOR,IND,TOR
0029800441,00298,19990401CHIDET,CHI,DET
0029800442,00298,19990401LACDAL,LAC,DAL
0029800443,00298,19990401VANSAS,VAN,SAS
0029800444,00298,19990401SEADEN,SEA,DEN
0029800445,00298,19990401HOUUTA,HOU,UTA
0029800446,00298,19990402MILBOS,MIL,BOS
0029800447,00298,19990402CLEPHI,CLE,PHI
0029800448,00298,19990402INDCHH,IND,CHH
0029800449,00298,19990402VANATL,VAN,ATL
0029800450,00298,19990402ORLCHI,ORL,CHI
0029800451,00298,19990402DENMIN,DEN,MIN
0029800452,00298,19990402LALPHX,LAL,PHX
0029800453,00298,19990402UTAGSW,UTA,GSW
0029800454,00298,19990402SEAPOR,SEA,POR
0029800455,00298,19990403MIANJN,MIA,NJN
0029800456,00298,19990403WASTOR,WAS,TOR
0029800457,00298,19990403ORLDET,ORL,DET
0029800458,00298,19990403SACMIN,SAC,MIN
0029800459,00298,19990403LACSAS,LAC,SAS
0029800460,00298,19990403GSWLAL,GSW,LAL
0029800461,00298,19990403PHXPOR,PHX,POR
0029800462,00298,19990404NJNBOS,NJN,BOS
0029800463,00298,19990404MIAWAS,MIA,WAS
0029800464,00298,19990404CHHATL,CHH,ATL
0029800465,00298,19990404PHITOR,PHI,TOR
0029800466,00298,19990404MILCLE,MIL,CLE
0029800467,00298,19990404NYKIND,NYK,IND
